;Time;Number_of_Casualties;Day_of_Week;Road_Type;Speed_limit;Light_Conditions;Weather_Conditions;Road_Surface_Conditions;Urban_or_Rural_Area;Vehicle_Type;Did_Police_Officer_Attend_Scene_of_Accident;Junction_Detail;Number_of_Vehicles;Accident_Severity;Unnamed: 14;Accident_Date
4785;Tarde;-1;Día laboral;6;30.0;4;2;2;1;bike;1;0;1;2;;6/08/2022 6:49
4786;Mañana;-1;Día laboral;6;50.0;4;2;2;1;bike;1;0;1;3;;12/06/2022 5:52
4787;Noche;-1;Día laboral;6;30.0;4;1;1;1;bike;1;3;1;3;;21/08/2022 5:27
4788;Noche;-1;Día laboral;9;40.0;4;2;2;1;bike;1;0;1;2;;15/06/2022 16:05
4789;Mañana;-1;Día laboral;2;30.0;1;1;1;1;bike;1;9;1;3;;11/04/2023 19:09
4790;Mañana;-1;Día laboral;6;30.0;1;1;1;2;bike;1;0;1;2;;1/11/2022 20:02
4791;Mañana;-1;Fin de semana;3;70.0;1;1;1;2;bike;1;0;1;3;;24/05/2023 21:43
4792;Noche;-1;Fin de semana;6;40.0;1;1;1;2;bike;1;6;1;3;;26/02/2023 5:53
4793;Mañana;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;3;1;3;;17/05/2022 22:34
4794;Tarde;-1;Día laboral;6;40.0;1;1;1;2;bike;1;0;1;2;;25/08/2022 6:20
4795;Noche;-1;Día laboral;6;40.0;1;2;2;2;bike;1;3;1;3;;2/04/2023 10:44
4796;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;3;1;3;;6/05/2022 10:17
4797;Noche;-1;Día laboral;6;30.0;4;1;1;1;bike;2;1;1;2;;24/05/2023 3:48
4798;Mañana;-1;Fin de semana;6;40.0;1;1;1;2;bike;1;0;1;3;;1/08/2022 16:01
4799;Mañana;-1;Día laboral;6;30.0;1;1;1;2;bike;1;0;1;2;;30/11/2022 17:03
4800;Mañana;-2;Fin de semana;6;30.0;1;1;1;2;bike;1;0;1;3;;7/05/2023 22:25
4801;Tarde;-1;Día laboral;6;40.0;1;1;1;2;bike;1;0;1;3;;16/07/2022 10:23
4802;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;0;1;3;;31/07/2022 12:15
4803;Tarde;-1;Fin de semana;6;30.0;1;1;1;2;bike;1;0;1;2;;3/04/2023 5:39
4804;Mañana;-1;Día laboral;6;40.0;1;1;1;2;bike;1;0;1;2;;17/05/2022 5:19
4805;Mañana;-1;Día laboral;6;30.0;1;1;1;1;bike;1;0;1;3;;16/05/2022 6:06
4806;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;3;1;2;;9/11/2022 21:35
4807;Mañana;-1;Día laboral;9;30.0;1;1;1;2;bike;1;0;1;3;;7/03/2023 13:54
4808;Mañana;-1;Día laboral;6;60.0;1;1;1;2;bike;1;0;1;2;;23/03/2023 13:19
4809;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;0;1;3;;23/06/2022 18:34
4810;Noche;-1;Día laboral;6;30.0;1;2;2;2;bike;1;0;1;3;;13/12/2022 23:10
4811;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;0;1;3;;18/09/2022 0:30
4812;Mañana;-1;Día laboral;6;40.0;1;2;2;2;bike;1;9;1;2;;13/11/2022 2:55
4813;Mañana;-1;Día laboral;6;30.0;1;1;1;2;bike;1;3;1;3;;16/01/2023 0:28
4814;Mañana;-1;Día laboral;6;40.0;1;1;1;1;bike;2;0;1;2;;16/01/2023 15:48
4815;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;0;1;3;;4/06/2022 1:02
4816;Noche;-1;Día laboral;6;50.0;6;2;2;2;bike;1;0;1;2;;31/08/2022 7:25
4817;Tarde;-1;Día laboral;9;30.0;1;2;2;1;bike;1;0;1;3;;4/09/2022 0:52
4818;Mañana;-1;Fin de semana;6;60.0;1;2;2;2;bike;1;0;1;2;;25/12/2022 19:19
4819;Noche;-1;Fin de semana;2;30.0;4;2;2;1;bike;1;0;1;3;;17/06/2022 17:31
4820;Mañana;-1;Día laboral;2;30.0;1;2;2;1;bike;1;0;1;2;;12/02/2023 22:11
4821;Noche;-1;Fin de semana;6;30.0;4;2;2;1;bike;1;0;1;2;;3/02/2023 7:56
4822;Noche;-1;Fin de semana;6;40.0;4;1;1;1;bike;1;0;1;2;;4/05/2022 5:37
4823;Mañana;-1;Día laboral;6;60.0;1;4;4;2;bike;1;0;1;3;;10/11/2022 7:27
4824;Mañana;-1;Día laboral;6;30.0;1;1;1;2;bike;2;0;1;2;;2/05/2023 1:29
4825;Mañana;-1;Fin de semana;6;60.0;1;1;1;2;bike;2;0;1;3;;13/12/2022 10:11
4826;Tarde;-1;Día laboral;6;30.0;4;2;2;1;bike;2;6;1;3;;11/03/2023 11:03
4827;Mañana;-1;Día laboral;6;30.0;1;2;2;1;bike;1;0;1;3;;26/11/2022 4:41
4828;Noche;-1;Fin de semana;6;30.0;4;2;2;1;bike;2;0;1;3;;20/08/2022 21:45
4829;Mañana;-1;Día laboral;7;30.0;1;1;1;1;bike;1;2;1;3;;9/05/2023 8:46
4830;Tarde;-1;Día laboral;9;30.0;5;2;2;2;bike;1;0;1;2;;10/02/2023 12:51
4831;Tarde;-1;Día laboral;6;60.0;1;1;1;2;bike;1;0;1;2;;5/05/2023 13:14
4832;Noche;-1;Día laboral;9;30.0;6;1;1;2;bike;1;0;1;3;;2/05/2023 14:26
4833;Tarde;-1;Fin de semana;6;60.0;1;1;1;2;bike;1;3;1;3;;2/11/2022 7:29
4834;Noche;-1;Día laboral;6;40.0;6;1;1;1;bike;1;0;1;2;;18/07/2022 6:47
4835;Tarde;-1;Fin de semana;6;60.0;1;1;1;2;bike;1;0;1;3;;14/05/2022 3:15
4836;Mañana;-1;Fin de semana;3;30.0;1;2;2;1;bike;2;9;1;3;;28/02/2023 15:03
4837;Mañana;-1;Día laboral;1;50.0;1;1;1;2;bike;2;0;1;3;;4/11/2022 21:53
4838;Tarde;-1;Fin de semana;6;60.0;1;1;1;2;bike;2;0;1;2;;27/09/2022 11:42
4839;Mañana;-1;Día laboral;6;30.0;1;1;1;1;bike;1;3;1;2;;1/05/2022 20:11
4840;Noche;-1;Día laboral;1;30.0;6;2;2;2;bike;1;1;1;2;;3/07/2022 3:44
4841;Mañana;-1;Día laboral;9;30.0;1;1;1;2;bike;2;0;1;3;;17/10/2022 23:29
4842;Tarde;-1;Fin de semana;6;60.0;1;1;1;2;bike;1;0;1;2;;8/08/2022 22:15
4843;Mañana;-1;Día laboral;9;20.0;1;1;1;1;bike;1;0;1;2;;26/05/2022 20:34
4844;Noche;-1;Día laboral;6;40.0;1;1;1;2;bike;2;0;1;2;;22/10/2022 17:39
4845;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;0;1;3;;3/09/2022 11:07
4846;Noche;-1;Día laboral;6;40.0;1;1;1;2;bike;2;0;1;3;;11/05/2022 9:27
4847;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;0;1;3;;26/11/2022 1:12
4848;Mañana;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;0;1;3;;12/03/2023 9:51
4849;Tarde;-1;Día laboral;6;30.0;1;1;1;2;bike;2;0;1;3;;13/01/2023 23:40
4850;Mañana;-1;Día laboral;6;30.0;1;1;1;1;bike;2;0;1;2;;17/05/2023 21:18
4851;Noche;-1;Día laboral;6;30.0;1;1;1;1;bike;2;0;1;2;;3/02/2023 9:55
4852;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;1;1;3;;1/05/2022 6:25
4853;Noche;-1;Día laboral;2;30.0;7;1;1;1;bike;2;0;1;3;;3/12/2022 18:31
4854;Mañana;-1;Día laboral;6;30.0;1;2;2;2;bike;2;3;1;3;;16/06/2022 17:20
4855;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;0;1;2;;21/11/2022 22:29
4856;Tarde;-1;Fin de semana;6;40.0;1;2;2;1;bike;1;0;1;2;;2/02/2023 21:31
4857;Mañana;-1;Fin de semana;6;30.0;1;2;2;1;bike;2;3;1;2;;30/03/2023 10:02
4858;Noche;-1;Fin de semana;1;30.0;4;2;2;1;bike;2;1;1;2;;10/03/2023 7:55
4859;Tarde;-1;Fin de semana;6;30.0;1;2;2;1;bike;2;6;1;3;;31/12/2022 6:12
4860;Mañana;-1;Día laboral;1;40.0;1;1;1;1;bike;1;1;1;2;;14/06/2022 19:22
4861;Tarde;-1;Fin de semana;6;20.0;1;1;1;1;bike;1;0;1;3;;2/04/2023 14:14
4862;Mañana;-1;Día laboral;6;30.0;1;1;1;2;bike;1;0;1;2;;16/09/2022 21:22
4863;Mañana;-1;Día laboral;9;30.0;1;1;1;1;bike;1;0;1;2;;20/03/2023 12:37
4864;Mañana;-1;Día laboral;3;70.0;1;1;1;1;bike;1;3;1;3;;2/03/2023 11:56
4865;Tarde;-1;Fin de semana;6;30.0;1;1;1;2;bike;1;0;1;2;;16/05/2023 0:14
4866;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;3;1;2;;11/05/2023 20:01
4867;Tarde;-1;Día laboral;2;30.0;1;1;1;1;bike;1;0;1;3;;18/10/2022 13:38
4868;Tarde;-1;Fin de semana;3;20.0;1;1;1;1;bike;1;3;1;2;;18/08/2022 0:03
4869;Tarde;-1;Día laboral;6;30.0;1;1;1;2;bike;1;0;1;2;;18/07/2022 14:42
4870;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;3;1;2;;8/12/2022 18:42
4871;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;0;1;2;;5/09/2022 20:16
4872;Mañana;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;3;1;2;;6/11/2022 17:47
4873;Tarde;-1;Día laboral;6;30.0;1;2;2;2;bike;1;0;1;2;;9/05/2023 23:51
4874;Tarde;-1;Día laboral;1;30.0;1;1;1;2;bike;1;1;1;2;;17/04/2023 19:08
4875;Tarde;-1;Día laboral;6;30.0;4;1;1;1;bike;2;8;1;3;;5/05/2023 15:58
4876;Tarde;-2;Fin de semana;6;30.0;1;1;1;1;bike;1;0;2;1;;20/11/2022 18:56
4877;Tarde;-1;Día laboral;6;60.0;1;1;1;2;bike;1;0;1;2;;17/10/2022 0:36
4878;Mañana;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;0;1;3;;14/10/2022 5:55
4879;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;0;1;3;;3/08/2022 2:56
4880;Mañana;-1;Día laboral;6;30.0;1;1;1;1;bike;2;0;1;3;;16/09/2022 15:54
4881;Mañana;-1;Día laboral;6;40.0;1;1;1;1;bike;1;0;1;2;;1/07/2022 8:46
4882;Noche;-1;Día laboral;6;30.0;4;1;1;2;bike;1;0;1;3;;23/11/2022 11:07
4883;Noche;-2;Día laboral;6;30.0;4;1;1;1;bike;1;0;1;2;;6/04/2023 2:04
4884;Tarde;-1;Día laboral;6;60.0;1;1;1;2;bike;1;0;1;2;;5/06/2022 17:40
4885;Mañana;-1;Día laboral;1;30.0;1;2;2;2;bike;1;1;1;3;;19/10/2022 3:11
4886;Noche;-1;Día laboral;6;30.0;1;1;1;1;bike;1;3;1;3;;17/06/2022 12:57
4887;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;0;1;3;;31/03/2023 16:54
4888;Tarde;-2;Día laboral;6;30.0;1;1;1;1;bike;1;0;1;3;;27/03/2023 13:36
4889;Noche;-1;Día laboral;6;60.0;1;1;1;2;bike;1;0;1;3;;14/02/2023 17:17
4890;Noche;-1;Día laboral;6;30.0;4;1;1;1;bike;1;0;1;2;;26/04/2023 12:19
4891;Mañana;-1;Día laboral;6;30.0;1;1;1;2;bike;1;0;1;3;;23/12/2022 4:30
4892;Noche;-1;Día laboral;6;30.0;6;2;2;2;bike;1;3;1;3;;10/09/2022 13:25
4893;Noche;-1;Día laboral;6;60.0;6;1;1;2;bike;1;0;1;2;;18/04/2023 7:26
4894;Tarde;-1;Fin de semana;6;60.0;1;1;1;2;bike;1;0;1;2;;7/01/2023 4:50
4895;Mañana;-1;Fin de semana;6;60.0;1;1;1;2;bike;1;3;1;2;;8/03/2023 13:19
4896;Noche;-1;Día laboral;6;60.0;1;1;1;2;bike;1;0;1;3;;31/08/2022 14:04
4897;Tarde;-1;Día laboral;6;40.0;1;1;1;2;bike;1;3;1;1;;10/12/2022 14:14
4898;Mañana;-1;Fin de semana;6;30.0;1;2;2;1;bike;1;0;1;3;;3/12/2022 21:50
4899;Tarde;-1;Día laboral;6;20.0;1;2;2;1;bike;2;0;1;3;;30/12/2022 12:30
4900;Tarde;-1;Fin de semana;6;20.0;1;2;2;1;bike;1;3;1;3;;13/05/2023 9:32
4901;Tarde;-1;Día laboral;6;20.0;1;1;1;1;bike;2;9;1;2;;25/01/2023 17:51
4902;Tarde;-2;Fin de semana;6;30.0;1;1;1;1;bike;1;6;1;3;;16/10/2022 18:57
4903;Tarde;-2;Día laboral;6;30.0;1;1;1;1;bike;1;3;1;3;;22/03/2023 11:29
4904;Mañana;-1;Día laboral;6;30.0;1;1;1;1;bike;1;0;1;3;;3/05/2022 4:18
4905;Noche;-1;Día laboral;6;30.0;1;1;1;1;bike;2;0;1;3;;20/02/2023 13:54
4906;Mañana;-1;Día laboral;2;30.0;1;1;1;1;bike;2;3;1;3;;7/06/2022 17:03
4907;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;3;1;3;;8/06/2022 13:05
4908;Tarde;-1;Fin de semana;6;60.0;1;1;1;2;bike;1;0;1;1;;15/12/2022 0:36
4909;Mañana;-1;Día laboral;1;30.0;1;2;2;1;bike;2;1;1;3;;14/06/2022 6:23
4910;Mañana;-2;Día laboral;2;30.0;4;1;1;2;bike;1;0;1;3;;21/08/2022 5:11
4911;Noche;-1;Día laboral;6;20.0;4;1;1;1;bike;1;3;1;3;;23/03/2023 6:57
4912;Tarde;-1;Día laboral;6;20.0;1;1;1;1;bike;1;0;1;3;;23/06/2022 12:04
4913;Noche;-2;Fin de semana;3;30.0;4;1;1;1;bike;1;6;1;3;;7/05/2023 23:35
4914;Mañana;-1;Día laboral;6;30.0;1;1;1;1;bike;2;6;1;3;;8/08/2022 17:37
4915;Noche;-2;Día laboral;6;30.0;4;1;1;1;bike;1;6;1;3;;4/05/2022 9:04
4916;Mañana;-1;Fin de semana;6;30.0;1;1;1;1;bike;2;3;1;3;;26/05/2022 12:55
4917;Mañana;-1;Día laboral;6;20.0;7;2;2;2;bike;1;3;1;2;;6/01/2023 4:11
4918;Noche;-1;Día laboral;1;30.0;4;2;2;1;bike;2;1;1;2;;9/05/2022 18:21
4919;Tarde;-1;Día laboral;9;30.0;7;;66;1;bike;2;1;1;3;;14/07/2022 16:40
4920;Tarde;-1;Día laboral;9;30.0;1;;66;1;bike;2;3;1;3;;13/03/2023 0:28
4921;Tarde;-1;Día laboral;6;20.0;1;1;1;1;bike;2;0;1;3;;25/07/2022 18:34
4922;Noche;-1;Día laboral;9;20.0;1;1;1;1;bike;2;3;1;3;;9/03/2023 12:23
4923;Mañana;-1;Día laboral;9;30.0;1;;66;1;bike;2;9;1;3;;5/11/2022 9:11
4924;Mañana;-1;Día laboral;3;20.0;1;1;1;1;bike;1;3;1;3;;27/10/2022 14:15
4925;Tarde;-1;Día laboral;6;30.0;4;1;1;1;bike;2;3;1;3;;17/10/2022 2:36
4926;Noche;-1;Día laboral;6;30.0;7;;66;1;bike;2;0;1;2;;7/04/2023 8:25
4927;Mañana;-1;Día laboral;6;40.0;1;1;1;1;bike;2;2;1;3;;11/01/2023 23:02
4928;Tarde;-1;Día laboral;7;30.0;1;1;1;1;bike;2;0;1;3;;1/05/2022 10:24
4929;Tarde;-2;Fin de semana;6;30.0;1;1;1;1;bike;1;0;1;3;;26/08/2022 5:11
4930;Noche;-1;Fin de semana;9;30.0;4;;66;1;bike;2;8;1;3;;24/09/2022 10:37
4931;Noche;-1;Día laboral;9;30.0;7;2;2;1;bike;2;6;1;2;;9/08/2022 7:45
4932;Tarde;-2;Día laboral;2;20.0;1;2;2;1;bike;1;3;1;2;;17/06/2022 21:10
4933;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;3;1;3;;11/01/2023 23:54
4934;Noche;-1;Día laboral;6;30.0;7;;66;1;bike;2;7;1;3;;3/02/2023 15:17
4935;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;2;-1;1;3;;4/03/2023 2:21
4936;Mañana;-1;Fin de semana;9;30.0;1;;66;1;bike;2;0;1;3;;28/10/2022 19:57
4937;Mañana;-1;Día laboral;2;30.0;1;;66;1;bike;2;3;1;2;;13/07/2022 19:56
4938;Mañana;-2;Día laboral;6;30.0;1;1;1;1;bike;1;3;1;2;;25/12/2022 14:53
4939;Noche;-1;Día laboral;2;30.0;4;1;1;1;bike;2;0;1;3;;9/10/2022 19:38
4940;Noche;-1;Fin de semana;1;30.0;4;1;1;1;bike;2;1;1;2;;2/11/2022 13:34
4941;Tarde;-1;Fin de semana;7;30.0;1;1;1;1;bike;1;9;1;3;;7/07/2022 16:17
4942;Mañana;-1;Día laboral;6;30.0;1;1;1;1;bike;2;6;1;3;;15/09/2022 9:39
4943;Tarde;-1;Día laboral;7;20.0;1;1;1;1;bike;1;3;1;3;;9/06/2022 6:17
4944;Noche;-2;Día laboral;6;20.0;1;1;1;1;bike;1;3;1;3;;17/10/2022 23:23
4945;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;3;1;3;;9/08/2022 3:02
4946;Noche;-2;Día laboral;6;30.0;1;1;1;1;bike;1;9;1;3;;10/01/2023 19:34
4947;Tarde;-1;Fin de semana;2;30.0;1;1;1;1;bike;2;0;1;2;;11/05/2022 16:34
4948;Mañana;-1;Fin de semana;6;30.0;1;1;1;1;bike;2;-1;1;2;;7/07/2022 23:35
4949;Noche;-2;Fin de semana;6;20.0;1;1;1;1;bike;1;3;1;3;;14/06/2022 19:08
4950;Noche;-1;Día laboral;6;30.0;1;1;1;1;bike;1;6;1;2;;18/04/2023 20:30
4951;Mañana;-1;Día laboral;6;30.0;1;1;1;1;bike;1;0;1;3;;28/11/2022 7:04
4952;Noche;-1;Día laboral;2;20.0;1;1;1;1;bike;2;3;1;3;;9/06/2022 10:07
4953;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;2;3;1;2;;14/04/2023 2:47
4954;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;6;1;3;;5/10/2022 11:47
4955;Tarde;-1;Día laboral;6;30.0;1;2;2;1;bike;1;9;1;3;;3/09/2022 1:04
4956;Noche;-1;Día laboral;9;20.0;1;1;1;1;bike;2;0;1;2;;20/11/2022 9:44
4957;Tarde;-1;Fin de semana;9;30.0;1;1;1;1;bike;2;0;1;3;;26/08/2022 18:16
4958;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;2;7;1;3;;12/05/2023 10:16
4959;Noche;-1;Fin de semana;2;20.0;4;1;1;1;bike;1;6;1;3;;6/10/2022 3:05
4960;Noche;-2;Fin de semana;2;20.0;1;1;1;1;bike;1;3;1;2;;27/12/2022 13:37
4961;Tarde;-1;Día laboral;9;30.0;1;;66;1;bike;2;0;1;3;;5/09/2022 4:10
4962;Noche;-1;Fin de semana;6;30.0;1;1;1;1;bike;2;3;1;3;;11/05/2023 2:38
4963;Mañana;-1;Día laboral;1;30.0;1;1;1;1;bike;2;1;1;3;;1/10/2022 4:00
4964;Mañana;-2;Día laboral;7;20.0;1;1;1;1;bike;1;7;1;3;;15/03/2023 10:41
4965;Mañana;-1;Fin de semana;2;20.0;1;1;1;1;bike;2;0;1;3;;6/03/2023 12:22
4966;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;2;0;1;3;;18/05/2022 1:22
4967;Noche;-1;Día laboral;2;20.0;1;1;1;1;bike;1;0;1;3;;13/01/2023 3:12
4968;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;2;3;1;3;;19/07/2022 7:06
4969;Noche;-1;Día laboral;6;30.0;1;1;1;1;bike;1;3;1;3;;26/07/2022 19:58
4970;Mañana;-1;Día laboral;2;30.0;1;1;1;1;bike;2;3;1;2;;3/03/2023 16:45
4971;Noche;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;0;1;2;;17/05/2022 21:06
4972;Tarde;-1;Día laboral;9;30.0;1;1;1;1;bike;2;0;1;3;;21/03/2023 5:30
4973;Tarde;-1;Día laboral;2;30.0;1;1;1;1;bike;1;9;1;3;;10/12/2022 18:44
4974;Noche;-1;Día laboral;6;30.0;1;1;1;1;bike;2;0;1;3;;8/08/2022 7:37
4975;Noche;-1;Fin de semana;3;30.0;4;1;1;1;bike;1;0;1;3;;10/05/2022 9:30
4976;Noche;-1;Día laboral;3;30.0;1;1;1;1;bike;1;0;1;2;;22/10/2022 6:25
4977;Tarde;-2;Día laboral;6;20.0;1;1;1;1;bike;1;3;1;3;;2/09/2022 1:41
4978;Tarde;-1;Día laboral;9;20.0;1;1;1;1;bike;2;-1;1;3;;31/01/2023 4:59
4979;Mañana;-1;Día laboral;9;20.0;1;1;1;1;bike;2;-1;1;3;;15/05/2022 23:54
4980;Mañana;-3;Fin de semana;6;30.0;1;1;1;2;bike;2;9;1;3;;7/06/2022 22:25
4981;Noche;-1;Día laboral;6;30.0;1;1;1;1;bike;1;0;1;3;;15/12/2022 9:58
4982;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;2;3;1;3;;25/11/2022 18:24
4983;Mañana;-1;Día laboral;6;30.0;5;1;1;1;bike;2;3;1;3;;24/02/2023 0:44
4984;Mañana;-1;Día laboral;6;30.0;1;1;1;1;bike;1;7;1;3;;11/04/2023 1:00
4985;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;3;1;2;;18/05/2023 5:11
4986;Noche;-1;Fin de semana;6;20.0;1;1;1;1;bike;1;0;1;2;;16/11/2022 14:52
4987;Tarde;-1;Día laboral;9;30.0;1;1;1;1;bike;2;-1;1;3;;28/10/2022 22:14
4988;Mañana;-1;Día laboral;3;20.0;1;1;1;1;bike;1;0;1;3;;22/04/2023 4:37
4989;Noche;-1;Día laboral;3;30.0;4;1;1;1;bike;1;0;1;2;;4/05/2022 8:15
4990;Mañana;-1;Día laboral;6;30.0;1;1;1;1;bike;1;3;1;3;;29/04/2023 1:39
4991;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;8;1;3;;23/03/2023 16:44
4992;Noche;-1;Día laboral;2;30.0;1;1;1;1;bike;2;3;1;3;;27/07/2022 13:21
4993;Noche;-1;Día laboral;3;30.0;4;1;1;1;bike;1;3;1;3;;20/07/2022 14:41
4994;Tarde;-1;Fin de semana;3;30.0;1;1;1;1;bike;1;0;1;3;;31/03/2023 22:03
4995;Noche;-1;Día laboral;6;20.0;4;1;1;1;bike;2;-1;1;2;;16/05/2023 20:45
4996;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;3;1;3;;5/01/2023 18:15
4997;Noche;-1;Día laboral;2;30.0;1;1;1;1;bike;1;3;1;3;;4/02/2023 0:45
4998;Noche;-1;Día laboral;2;30.0;4;1;1;1;bike;1;6;1;2;;7/06/2022 15:31
4999;Tarde;-1;Fin de semana;3;30.0;1;1;1;1;bike;2;0;1;3;;27/04/2023 9:56
5000;Noche;-1;Día laboral;3;20.0;4;1;1;1;bike;1;9;1;2;;6/08/2022 0:46
5001;Tarde;-1;Día laboral;6;20.0;1;1;1;1;bike;2;1;1;3;;10/06/2022 3:25
5002;Noche;-1;Día laboral;3;30.0;1;1;1;1;bike;2;3;1;3;;10/11/2022 21:05
5003;Mañana;-1;Día laboral;6;30.0;1;1;1;1;bike;2;6;1;2;;13/05/2023 21:19
5004;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;0;1;3;;5/10/2022 0:19
5005;Tarde;-1;Fin de semana;6;40.0;1;1;1;1;bike;1;0;1;2;;25/10/2022 9:33
5006;Mañana;-1;Día laboral;6;30.0;1;1;1;1;bike;2;0;1;3;;8/06/2022 7:05
5007;Noche;-1;Día laboral;6;20.0;6;1;1;1;bike;1;0;1;3;;25/10/2022 16:50
5008;Noche;-2;Día laboral;6;20.0;1;1;1;1;bike;1;0;1;3;;20/08/2022 19:04
5009;Mañana;-1;Día laboral;6;20.0;1;1;1;1;bike;1;3;1;2;;30/11/2022 8:23
5010;Tarde;-1;Fin de semana;9;30.0;1;;66;1;bike;2;0;1;3;;19/01/2023 14:32
5011;Noche;-1;Día laboral;6;20.0;7;1;1;1;bike;2;0;1;3;;9/11/2022 1:25
5012;Tarde;-1;Fin de semana;2;30.0;1;1;1;1;bike;2;-1;1;3;;27/05/2022 3:34
5013;Noche;-2;Día laboral;3;30.0;1;1;1;1;bike;1;6;1;3;;6/02/2023 11:58
5014;Noche;-1;Día laboral;6;30.0;1;1;1;1;bike;1;6;1;3;;3/01/2023 12:55
5015;Mañana;-1;Día laboral;3;30.0;1;1;1;1;bike;2;6;1;3;;4/07/2022 19:37
5016;Mañana;-2;Día laboral;2;20.0;1;2;2;1;bike;1;7;1;3;;14/06/2022 0:44
5017;Noche;-1;Día laboral;6;30.0;1;1;1;1;bike;2;0;1;3;;17/05/2022 19:39
5018;Mañana;-1;Fin de semana;6;20.0;1;1;1;1;bike;1;6;1;3;;22/04/2023 3:49
5019;Noche;-1;Día laboral;6;20.0;1;1;1;1;bike;2;3;1;3;;13/06/2022 20:42
5020;Noche;-1;Fin de semana;6;30.0;1;1;1;1;bike;1;0;1;3;;12/08/2022 15:34
5021;Noche;-1;Día laboral;6;20.0;4;1;1;1;bike;1;0;1;3;;27/04/2023 4:32
5022;Noche;-1;Día laboral;6;20.0;6;1;1;2;bike;1;0;1;2;;16/10/2022 9:53
5023;Noche;-1;Día laboral;6;30.0;1;1;1;1;bike;1;9;1;2;;23/06/2022 4:22
5024;Mañana;-2;Día laboral;6;30.0;1;1;1;1;bike;1;6;1;3;;2/05/2022 12:44
5025;Mañana;-1;Día laboral;3;20.0;1;1;1;1;bike;2;0;1;3;;14/03/2023 8:00
5026;Tarde;-1;Fin de semana;6;30.0;1;1;1;1;bike;2;3;1;2;;18/01/2023 20:35
5027;Tarde;-1;Día laboral;3;30.0;1;1;1;1;bike;1;0;1;2;;14/05/2022 9:59
5028;Noche;-1;Fin de semana;3;30.0;4;1;1;1;bike;1;0;1;3;;23/12/2022 1:52
5029;Mañana;-1;Día laboral;6;30.0;4;1;1;1;bike;2;0;1;3;;26/08/2022 12:07
5030;Mañana;-1;Día laboral;6;30.0;1;2;2;1;bike;1;0;1;2;;13/09/2022 13:44
5031;Noche;-1;Día laboral;6;30.0;4;2;2;1;bike;2;6;1;3;;21/01/2023 20:57
5032;Mañana;-1;Fin de semana;9;30.0;1;;66;1;bike;2;0;1;2;;13/07/2022 15:19
5033;Tarde;-1;Día laboral;2;20.0;1;1;1;1;bike;2;3;1;3;;5/04/2023 5:28
5034;Tarde;-1;Día laboral;6;30.0;1;1;1;1;bike;1;3;1;2;;1/03/2023 15:32
5035;Mañana;-1;Día laboral;6;20.0;1;2;2;2;bike;1;3;1;2;;26/11/2022 11:03
5036;Noche;-1;Día laboral;6;30.0;4;1;1;1;bike;1;0;1;3;;20/08/2022 22:11
5037;Tarde;-1;Fin de semana;9;30.0;1;1;1;1;bike;2;3;1;2;;19/10/2022 6:43
5038;Mañana;-1;Día laboral;9;30.0;1;;66;1;bike;2;5;1;3;;3/05/2022 16:56
5039;Noche;-1;Día laboral;6;30.0;4;1;1;1;bike;2;3;1;2;;2/08/2022 0:28
5040;Tarde;-1;Fin de semana;3;30.0;1;2;2;1;bike;2;6;1;3;;12/02/2023 14:38
